3.025	-8.075	-0.325	155	155	155
2.975	-8.075	-0.325	137	137	137
2.925	-8.075	-0.325	89	89	89
2.875	-8.075	-0.325	86	86	86
2.825	-8.075	-0.325	81	81	81
2.775	-8.075	-0.325	80	80	80
2.725	-8.075	-0.325	80	80	80
2.675	-8.075	-0.325	80	80	80
2.625	-8.075	-0.325	80	80	80
2.575	-8.075	-0.325	80	80	80
2.525	-8.075	-0.325	80	80	80
2.475	-8.075	-0.325	101	101	101
2.425	-8.075	-0.325	80	80	80
2.375	-8.075	-0.325	80	80	80
2.325	-8.075	-0.325	80	80	80
2.275	-8.075	-0.325	80	80	80
3.675	-8.075	-0.325	155	155	155
3.625	-8.075	-0.325	155	155	155
3.775	-8.075	-0.325	154	154	154
3.725	-8.075	-0.325	154	154	154
3.575	-8.075	-0.325	155	155	155
3.525	-8.075	-0.325	155	155	155
3.475	-8.075	-0.325	155	155	155
3.425	-8.075	-0.325	155	155	155
3.375	-8.075	-0.325	155	155	155
3.325	-8.075	-0.325	155	155	155
3.275	-8.075	-0.325	155	155	155
3.225	-8.025	-0.325	96	96	96
3.175	-8.025	-0.325	82	82	82
3.125	-8.025	-0.325	81	81	81
3.075	-8.025	-0.325	80	80	80
3.025	-8.025	-0.325	80	80	80
2.975	-8.025	-0.325	80	80	80
2.925	-8.025	-0.325	80	80	80
2.875	-8.025	-0.325	80	80	80
2.825	-8.025	-0.325	80	80	80
2.775	-8.025	-0.325	80	80	80
2.725	-8.025	-0.325	80	80	80
2.675	-8.025	-0.325	80	80	80
2.625	-8.025	-0.325	80	80	80
2.575	-8.025	-0.325	80	80	80
2.525	-8.025	-0.325	97	97	97
2.475	-8.025	-0.325	80	80	80
2.425	-8.025	-0.325	80	80	80
2.375	-8.025	-0.325	80	80	80
2.325	-8.025	-0.325	80	80	80
2.275	-8.025	-0.325	80	80	80
3.725	-8.025	-0.325	155	155	155
3.675	-8.025	-0.325	155	155	155
3.625	-8.025	-0.325	155	155	155
3.575	-8.025	-0.325	155	155	155
3.525	-8.025	-0.325	155	155	155
3.475	-8.025	-0.325	155	155	155
3.425	-8.025	-0.325	155	155	155
3.375	-8.025	-0.325	155	155	155
3.325	-8.025	-0.325	154	154	154
3.275	-8.025	-0.325	144	144	144
3.225	-7.975	-0.325	80	80	80
3.175	-7.975	-0.325	80	80	80
3.125	-7.975	-0.325	80	80	80
3.075	-7.975	-0.325	80	80	80
3.025	-7.975	-0.325	80	80	80
2.975	-7.975	-0.325	80	80	80
2.925	-7.975	-0.325	80	80	80
2.875	-7.975	-0.325	80	80	80
2.825	-7.975	-0.325	80	80	80
2.775	-7.975	-0.325	80	80	80
2.725	-7.975	-0.325	80	80	80
2.675	-7.975	-0.325	80	80	80
2.625	-7.975	-0.325	80	80	80
2.575	-7.975	-0.325	80	80	80
2.525	-7.975	-0.325	80	80	80
2.475	-7.975	-0.325	80	80	80
2.425	-7.975	-0.325	80	80	80
2.375	-7.975	-0.325	80	80	80
2.325	-7.975	-0.325	80	80	80
2.275	-7.975	-0.325	80	80	80
3.725	-7.975	-0.325	155	155	155
3.675	-7.975	-0.325	155	155	155
3.625	-7.975	-0.325	154	154	154
3.575	-7.975	-0.325	129	129	129
3.525	-7.975	-0.325	92	92	92
3.475	-7.975	-0.325	81	81	81
3.425	-7.975	-0.325	80	80	80
3.375	-7.975	-0.325	80	80	80
3.325	-7.975	-0.325	80	80	80
3.275	-7.975	-0.325	80	80	80
3.775	-8.025	-0.325	155	155	155
3.825	-8.075	-0.325	149	149	149
3.825	-7.975	-0.325	154	154	154
3.825	-8.025	-0.325	154	154	154
3.875	-8.075	-0.325	115	113	113
3.925	-7.975	-0.325	155	155	155
3.925	-8.025	-0.325	154	154	154
3.925	-8.075	-0.325	155	155	155
3.975	-8.025	-0.325	153	153	153
3.975	-8.075	-0.325	155	155	155
4.025	-7.975	-0.325	155	155	155
4.025	-8.025	-0.325	141	141	141
4.025	-8.075	-0.325	154	154	154
4.075	-7.975	-0.325	154	154	154
4.075	-8.025	-0.325	103	102	102
4.125	-7.975	-0.325	154	154	154
4.125	-8.025	-0.325	155	155	155
4.175	-7.975	-0.325	154	154	154
4.175	-8.025	-0.325	155	155	155
4.225	-7.975	-0.325	126	125	125
4.275	-7.975	-0.325	155	155	155
4.325	-7.975	-0.325	155	155	155
4.375	-8.025	-0.325	72	72	71
4.525	-7.975	-0.325	136	136	136
4.475	-7.975	-0.325	154	154	154
4.425	-7.975	-0.325	154	154	154
4.375	-7.975	-0.325	154	154	154
4.325	-8.025	-0.325	149	149	149
4.275	-8.025	-0.325	154	154	154
4.225	-8.025	-0.325	154	154	154
4.175	-8.075	-0.325	107	105	106
4.125	-8.075	-0.325	152	152	152
4.075	-8.075	-0.325	154	154	154
4.025	-8.125	-0.325	73	72	72
3.975	-8.125	-0.325	139	139	139
3.925	-8.125	-0.325	154	154	154
2.375	-8.475	-0.275	71	69	68
2.975	-8.325	-0.275	75	75	73
3.125	-8.275	-0.275	67	65	64
2.925	-8.325	-0.275	73	72	71
2.775	-8.375	-0.275	68	65	65
2.575	-8.425	-0.275	74	73	72
2.425	-8.475	-0.275	71	69	69
3.625	-8.125	-0.275	79	77	77
3.875	-8.075	-0.275	74	72	73
3.825	-8.075	-0.275	73	72	73
3.775	-8.075	-0.275	72	71	70
3.675	-8.125	-0.275	72	70	70
3.575	-8.125	-0.275	70	68	67
4.025	-8.125	-0.275	87	87	88
4.025	-8.025	-0.275	68	66	66
4.075	-8.025	-0.275	73	72	72
4.225	-7.975	-0.275	64	63	64
4.375	-8.025	-0.275	66	66	66
4.525	-7.975	-0.275	61	60	59
4.425	-7.975	-0.275	65	64	64
4.325	-8.025	-0.275	67	65	65
4.275	-8.025	-0.275	76	76	77
4.175	-8.075	-0.275	80	81	79
3.975	-8.125	-0.275	86	86	85
3.925	-8.125	-0.275	77	76	77
3.225	-7.925	-0.325	80	80	80
3.175	-7.925	-0.325	80	80	80
3.125	-7.925	-0.325	80	80	80
3.075	-7.925	-0.325	80	80	80
3.025	-7.925	-0.325	80	80	80
2.975	-7.925	-0.325	80	80	80
2.925	-7.925	-0.325	80	80	80
2.875	-7.925	-0.325	80	80	80
2.825	-7.925	-0.325	101	101	101
2.775	-7.925	-0.325	80	80	80
2.725	-7.925	-0.325	80	80	80
2.675	-7.925	-0.325	80	80	80
2.625	-7.925	-0.325	80	80	80
2.575	-7.925	-0.325	97	97	97
2.525	-7.925	-0.325	80	80	80
2.475	-7.925	-0.325	80	80	80
2.425	-7.925	-0.325	80	80	80
2.375	-7.925	-0.325	80	80	80
2.325	-7.925	-0.325	80	80	80
2.275	-7.925	-0.325	80	80	80
3.625	-7.925	-0.325	80	80	80
3.575	-7.925	-0.325	80	80	80
3.525	-7.925	-0.325	80	80	80
3.475	-7.925	-0.325	80	80	80
3.425	-7.925	-0.325	80	80	80
3.375	-7.925	-0.325	80	80	80
3.325	-7.925	-0.325	80	80	80
3.275	-7.925	-0.325	80	80	80
3.225	-7.875	-0.325	80	80	80
3.175	-7.875	-0.325	80	80	80
3.125	-7.875	-0.325	80	80	80
3.075	-7.875	-0.325	80	80	80
3.025	-7.875	-0.325	80	80	80
2.975	-7.875	-0.325	80	80	80
2.925	-7.875	-0.325	80	80	80
2.875	-7.875	-0.325	80	80	80
2.825	-7.875	-0.325	80	80	80
2.775	-7.875	-0.325	80	80	80
2.725	-7.875	-0.325	80	80	80
2.675	-7.875	-0.325	80	80	80
2.625	-7.875	-0.325	80	80	80
2.575	-7.875	-0.325	80	80	80
2.525	-7.875	-0.325	80	80	80
2.475	-7.875	-0.325	80	80	80
2.425	-7.875	-0.325	80	80	80
2.375	-7.875	-0.325	80	80	80
2.325	-7.875	-0.325	80	80	80
2.275	-7.875	-0.325	80	80	80
3.625	-7.875	-0.325	80	80	80
3.575	-7.875	-0.325	80	80	80
3.525	-7.875	-0.325	80	80	80
3.475	-7.875	-0.325	80	80	80
3.425	-7.875	-0.325	80	80	80
3.375	-7.875	-0.325	80	80	80
3.325	-7.875	-0.325	80	80	80
3.275	-7.875	-0.325	80	80	80
3.675	-7.925	-0.325	80	80	80
3.675	-7.875	-0.325	80	80	80
3.725	-7.875	-0.325	80	80	80
3.725	-7.925	-0.325	80	80	80
3.775	-7.875	-0.325	154	154	154
3.825	-7.875	-0.325	154	154	154
3.925	-7.875	-0.325	155	155	155
4.025	-7.875	-0.325	155	155	155
4.075	-7.875	-0.325	155	155	155
4.075	-7.925	-0.325	155	155	155
4.175	-7.875	-0.325	155	155	155
4.225	-7.875	-0.325	155	155	155
4.275	-7.875	-0.325	155	155	155
4.325	-7.875	-0.325	155	155	155
4.375	-7.875	-0.325	155	155	155
4.425	-7.875	-0.325	154	154	154
4.475	-7.875	-0.325	154	154	154
4.475	-7.925	-0.325	155	155	155
4.425	-7.925	-0.325	114	113	114
4.375	-7.925	-0.325	144	144	144
4.325	-7.925	-0.325	154	154	154
4.275	-7.925	-0.325	154	154	154
4.225	-7.925	-0.325	154	154	154
4.175	-7.925	-0.325	155	155	155
4.125	-7.925	-0.325	155	155	155
4.025	-7.925	-0.325	155	155	155
3.975	-7.925	-0.325	155	155	155
3.925	-7.925	-0.325	155	155	155
3.825	-7.925	-0.325	154	154	154
3.225	-7.825	-0.325	80	80	80
3.175	-7.825	-0.325	80	80	80
3.125	-7.825	-0.325	80	80	80
3.075	-7.825	-0.325	80	80	80
3.025	-7.825	-0.325	80	80	80
2.975	-7.825	-0.325	80	80	80
2.925	-7.825	-0.325	80	80	80
2.875	-7.825	-0.325	98	98	98
2.825	-7.825	-0.325	80	80	80
2.775	-7.825	-0.325	80	80	80
2.725	-7.825	-0.325	80	80	80
2.675	-7.825	-0.325	80	80	80
2.625	-7.825	-0.325	97	97	97
2.575	-7.825	-0.325	80	80	80
2.525	-7.825	-0.325	80	80	80
2.475	-7.825	-0.325	80	80	80
2.425	-7.825	-0.325	80	80	80
2.375	-7.825	-0.325	80	80	80
2.325	-7.825	-0.325	80	80	80
2.275	-7.825	-0.325	80	80	80
3.575	-7.825	-0.325	80	80	80
3.525	-7.825	-0.325	80	80	80
3.475	-7.825	-0.325	80	80	80
3.425	-7.825	-0.325	80	80	80
3.375	-7.825	-0.325	80	80	80
3.325	-7.825	-0.325	80	80	80
3.275	-7.825	-0.325	80	80	80
3.625	-7.825	-0.325	80	80	80
3.775	-7.825	-0.325	154	154	154
3.975	-7.825	-0.325	155	155	155
4.425	-7.825	-0.325	155	155	155
4.375	-7.825	-0.325	155	155	155
4.325	-7.825	-0.325	155	155	155
4.275	-7.825	-0.325	155	155	155
4.225	-7.825	-0.325	155	155	155
4.175	-7.825	-0.325	155	155	155
4.125	-7.825	-0.325	155	155	155
4.075	-7.825	-0.325	155	155	155
4.025	-7.825	-0.325	155	155	155
3.925	-7.825	-0.325	155	155	155
3.875	-7.825	-0.325	155	155	155
3.825	-7.825	-0.325	154	154	154
3.725	-7.825	-0.325	80	80	80
3.675	-7.825	-0.325	80	80	80
3.225	-7.775	-0.325	80	80	80
3.175	-7.775	-0.325	80	80	80
3.125	-7.775	-0.325	80	80	80
3.075	-7.775	-0.325	80	80	80
3.025	-7.775	-0.325	80	80	80
2.975	-7.775	-0.325	80	80	80
2.925	-7.775	-0.325	80	80	80
2.875	-7.775	-0.325	80	80	80
2.825	-7.775	-0.325	80	80	80
2.775	-7.775	-0.325	80	80	80
2.725	-7.775	-0.325	80	80	80
2.675	-7.775	-0.325	80	80	80
2.625	-7.775	-0.325	80	80	80
2.575	-7.775	-0.325	80	80	80
2.525	-7.775	-0.325	80	80	80
2.475	-7.775	-0.325	80	80	80
2.425	-7.775	-0.325	80	80	80
2.375	-7.775	-0.325	80	80	80
2.325	-7.775	-0.325	80	80	80
2.275	-7.775	-0.325	80	80	80
3.525	-7.775	-0.325	80	80	80
3.475	-7.775	-0.325	80	80	80
3.425	-7.775	-0.325	80	80	80
3.375	-7.775	-0.325	80	80	80
3.325	-7.775	-0.325	80	80	80
3.275	-7.775	-0.325	80	80	80
3.575	-7.775	-0.325	80	80	80
3.725	-7.775	-0.325	80	80	80
3.925	-7.775	-0.325	155	155	155
4.275	-7.775	-0.325	155	155	155
4.375	-7.775	-0.325	155	155	155
4.325	-7.775	-0.325	155	155	155
4.225	-7.775	-0.325	155	155	155
4.175	-7.775	-0.325	155	155	155
4.125	-7.775	-0.325	155	155	155
4.075	-7.775	-0.325	155	155	155
4.025	-7.775	-0.325	155	155	155
3.975	-7.775	-0.325	155	155	155
3.875	-7.775	-0.325	155	155	155
3.825	-7.775	-0.325	154	154	154
3.775	-7.775	-0.325	154	154	154
3.675	-7.775	-0.325	80	80	80
3.625	-7.775	-0.325	80	80	80
4.425	-7.775	-0.325	155	155	155
4.475	-7.825	-0.325	155	155	155
4.475	-7.775	-0.325	155	155	155
4.525	-7.875	-0.325	153	153	153
4.525	-7.925	-0.325	155	155	155
4.525	-7.775	-0.325	155	155	155
4.525	-7.825	-0.325	155	155	155
4.425	-7.925	-0.275	65	64	63
4.575	-7.925	-0.325	154	154	154
4.575	-7.775	-0.325	155	155	155
4.575	-7.825	-0.325	155	155	155
4.575	-7.875	-0.325	121	121	121
4.675	-7.925	-0.325	153	152	152
4.625	-7.775	-0.325	155	155	155
4.625	-7.825	-0.325	154	154	154
4.675	-7.775	-0.325	155	155	155
4.675	-7.825	-0.325	154	154	154
4.675	-7.875	-0.325	154	154	154
4.725	-7.925	-0.325	87	85	84
4.725	-7.775	-0.325	155	155	155
4.725	-7.825	-0.325	152	152	152
4.775	-7.775	-0.325	154	154	154
4.775	-7.825	-0.325	133	133	133
4.825	-7.775	-0.325	154	154	154
4.825	-7.825	-0.325	155	155	155
4.875	-7.875	-0.325	133	133	133
4.875	-7.775	-0.325	154	154	154
4.925	-7.775	-0.325	141	141	141
4.975	-7.775	-0.325	130	130	130
5.025	-7.775	-0.325	155	155	155
5.075	-7.825	-0.325	134	133	133
5.275	-7.775	-0.325	111	110	110
5.225	-7.775	-0.325	154	154	154
5.175	-7.775	-0.325	154	154	154
5.125	-7.775	-0.325	154	154	154
5.075	-7.775	-0.325	154	154	154
5.025	-7.825	-0.325	154	154	154
4.975	-7.825	-0.325	154	154	154
4.925	-7.825	-0.325	154	154	154
4.875	-7.825	-0.325	154	154	154
4.825	-7.875	-0.325	154	154	154
4.775	-7.875	-0.325	154	154	154
4.725	-7.875	-0.325	154	154	154
4.625	-7.925	-0.325	154	154	154
4.625	-7.925	-0.275	67	64	64
5.025	-7.825	-0.275	70	67	67
5.075	-7.775	-0.275	69	67	67
4.925	-7.825	-0.275	64	62	61
4.825	-7.875	-0.275	65	62	60
2.425	-8.475	-0.225	77	76	76
2.975	-8.325	-0.225	88	86	86
3.125	-8.275	-0.225	90	89	90
2.925	-8.325	-0.225	90	89	88
2.775	-8.375	-0.225	83	82	82
2.575	-8.425	-0.225	83	83	83
2.375	-8.475	-0.225	86	85	85
3.825	-8.075	-0.225	88	87	89
3.775	-8.075	-0.225	88	87	87
3.675	-8.125	-0.225	81	80	80
3.625	-8.125	-0.225	79	78	77
3.575	-8.125	-0.225	81	81	80
3.875	-8.075	-0.225	83	83	82
3.875	-8.125	-0.225	75	74	74
3.975	-8.125	-0.225	82	81	81
4.025	-8.025	-0.225	89	89	90
4.075	-8.025	-0.225	89	89	90
4.225	-7.975	-0.225	91	91	91
4.275	-8.025	-0.225	88	87	88
4.375	-8.025	-0.225	73	73	73
4.525	-7.975	-0.225	82	82	83
4.425	-7.975	-0.225	85	84	85
4.325	-8.025	-0.225	74	74	75
4.175	-8.075	-0.225	87	86	87
4.025	-8.125	-0.225	83	82	82
3.925	-8.125	-0.225	81	81	81
4.425	-7.925	-0.225	84	84	85
4.925	-7.825	-0.225	87	85	85
5.075	-7.775	-0.225	83	83	82
5.025	-7.825	-0.225	82	82	82
4.825	-7.875	-0.225	78	78	79
4.625	-7.925	-0.225	78	78	80
3.225	-7.725	-0.325	80	80	80
3.175	-7.725	-0.325	80	80	80
3.125	-7.725	-0.325	80	80	80
3.075	-7.725	-0.325	80	80	80
3.025	-7.725	-0.325	80	80	80
2.975	-7.725	-0.325	80	80	80
2.925	-7.725	-0.325	98	98	98
2.875	-7.725	-0.325	80	80	80
2.825	-7.725	-0.325	80	80	80
2.775	-7.725	-0.325	80	80	80
2.725	-7.725	-0.325	80	80	80
2.675	-7.725	-0.325	101	101	101
2.625	-7.725	-0.325	80	80	80
2.575	-7.725	-0.325	80	80	80
2.525	-7.725	-0.325	80	80	80
2.475	-7.725	-0.325	80	80	80
2.425	-7.725	-0.325	80	80	80
2.375	-7.725	-0.325	80	80	80
2.325	-7.725	-0.325	80	80	80
2.275	-7.725	-0.325	80	80	80
3.475	-7.725	-0.325	80	80	80
3.425	-7.725	-0.325	80	80	80
3.375	-7.725	-0.325	80	80	80
3.325	-7.725	-0.325	80	80	80
3.275	-7.725	-0.325	80	80	80
3.525	-7.725	-0.325	80	80	80
3.675	-7.725	-0.325	80	80	80
3.875	-7.725	-0.325	155	155	155
4.175	-7.725	-0.325	155	155	155
4.275	-7.725	-0.325	155	155	155
4.225	-7.725	-0.325	155	155	155
4.125	-7.725	-0.325	155	155	155
4.075	-7.725	-0.325	155	155	155
4.025	-7.725	-0.325	155	155	155
3.975	-7.725	-0.325	155	155	155
3.925	-7.725	-0.325	155	155	155
3.825	-7.725	-0.325	155	155	155
3.775	-7.725	-0.325	154	154	154
3.725	-7.725	-0.325	80	80	80
3.625	-7.725	-0.325	80	80	80
3.575	-7.725	-0.325	80	80	80
3.225	-7.675	-0.325	80	80	80
3.175	-7.675	-0.325	80	80	80
3.125	-7.675	-0.325	80	80	80
3.075	-7.675	-0.325	80	80	80
3.025	-7.675	-0.325	80	80	80
2.975	-7.675	-0.325	80	80	80
2.925	-7.675	-0.325	80	80	80
2.875	-7.675	-0.325	80	80	80
2.825	-7.675	-0.325	80	80	80
2.775	-7.675	-0.325	80	80	80
2.725	-7.675	-0.325	80	80	80
2.675	-7.675	-0.325	80	80	80
2.625	-7.675	-0.325	80	80	80
2.575	-7.675	-0.325	80	80	80
2.525	-7.675	-0.325	80	80	80
2.475	-7.675	-0.325	80	80	80
2.425	-7.675	-0.325	80	80	80
2.375	-7.675	-0.325	80	80	80
2.325	-7.675	-0.325	80	80	80
2.275	-7.675	-0.325	80	80	80
3.425	-7.675	-0.325	80	80	80
3.375	-7.675	-0.325	80	80	80
3.325	-7.675	-0.325	80	80	80
3.275	-7.675	-0.325	80	80	80
3.475	-7.675	-0.325	80	80	80
3.625	-7.675	-0.325	80	80	80
3.825	-7.675	-0.325	155	155	155
4.175	-7.675	-0.325	155	155	155
4.275	-7.675	-0.325	155	155	155
4.225	-7.675	-0.325	155	155	155
4.125	-7.675	-0.325	155	155	155
4.075	-7.675	-0.325	155	155	155
4.025	-7.675	-0.325	155	155	155
3.975	-7.675	-0.325	155	155	155
3.925	-7.675	-0.325	155	155	155
3.875	-7.675	-0.325	155	155	155
3.775	-7.675	-0.325	154	154	154
3.725	-7.675	-0.325	102	102	102
3.675	-7.675	-0.325	80	80	80
3.575	-7.675	-0.325	80	80	80
3.525	-7.675	-0.325	80	80	80
4.325	-7.725	-0.325	155	155	155
4.325	-7.675	-0.325	155	155	155
4.375	-7.675	-0.325	155	155	155
4.375	-7.725	-0.325	155	155	155
4.425	-7.675	-0.325	155	155	155
4.475	-7.675	-0.325	155	155	155
4.475	-7.725	-0.325	155	155	155
4.525	-7.675	-0.325	155	155	155
4.575	-7.675	-0.325	155	155	155
4.625	-7.675	-0.325	155	155	155
4.625	-7.725	-0.325	155	155	155
4.675	-7.675	-0.325	155	155	155
4.725	-7.675	-0.325	155	155	155
4.775	-7.675	-0.325	155	155	155
4.775	-7.725	-0.325	155	155	155
4.825	-7.675	-0.325	155	155	155
4.875	-7.675	-0.325	155	155	155
4.925	-7.675	-0.325	155	155	155
4.975	-7.675	-0.325	155	155	155
4.975	-7.725	-0.325	154	154	154
5.025	-7.675	-0.325	155	155	155
5.075	-7.675	-0.325	155	155	155
5.125	-7.675	-0.325	155	155	155
5.175	-7.675	-0.325	155	155	155
5.175	-7.725	-0.325	155	155	155
5.125	-7.725	-0.325	155	155	155
5.075	-7.725	-0.325	155	155	155
5.025	-7.725	-0.325	154	154	154
4.925	-7.725	-0.325	155	155	155
4.875	-7.725	-0.325	155	155	155
4.825	-7.725	-0.325	155	155	155
4.725	-7.725	-0.325	155	155	155
4.675	-7.725	-0.325	155	155	155
4.575	-7.725	-0.325	155	155	155
4.525	-7.725	-0.325	155	155	155
4.425	-7.725	-0.325	155	155	155
5.225	-7.675	-0.325	155	155	155
3.225	-7.625	-0.325	80	80	80
3.175	-7.625	-0.325	80	80	80
3.125	-7.625	-0.325	80	80	80
3.075	-7.625	-0.325	80	80	80
3.025	-7.625	-0.325	80	80	80
2.975	-7.625	-0.325	86	86	86
2.925	-7.625	-0.325	80	80	80
2.875	-7.625	-0.325	80	80	80
2.825	-7.625	-0.325	80	80	80
2.775	-7.625	-0.325	80	80	80
2.725	-7.625	-0.325	101	101	101
2.675	-7.625	-0.325	80	80	80
2.625	-7.625	-0.325	80	80	80
2.575	-7.625	-0.325	80	80	80
2.525	-7.625	-0.325	80	80	80
2.475	-7.625	-0.325	80	80	80
2.425	-7.625	-0.325	80	80	80
2.375	-7.625	-0.325	80	80	80
2.325	-7.625	-0.325	80	80	80
2.275	-7.625	-0.325	80	80	80
3.375	-7.625	-0.325	80	80	80
3.325	-7.625	-0.325	80	80	80
3.275	-7.625	-0.325	80	80	80
3.425	-7.625	-0.325	80	80	80
3.575	-7.625	-0.325	80	80	80
3.775	-7.625	-0.325	154	154	154
4.075	-7.625	-0.325	155	155	155
4.175	-7.625	-0.325	155	155	155
4.125	-7.625	-0.325	155	155	155
4.025	-7.625	-0.325	155	155	155
3.975	-7.625	-0.325	155	155	155
3.925	-7.625	-0.325	155	155	155
3.875	-7.625	-0.325	155	155	155
3.825	-7.625	-0.325	155	155	155
3.725	-7.625	-0.325	131	131	131
3.675	-7.625	-0.325	80	80	80
3.625	-7.625	-0.325	80	80	80
3.525	-7.625	-0.325	80	80	80
3.475	-7.625	-0.325	80	80	80
3.225	-7.575	-0.325	80	80	80
3.175	-7.575	-0.325	80	80	80
3.125	-7.575	-0.325	80	80	80
3.075	-7.575	-0.325	80	80	80
3.025	-7.575	-0.325	80	80	80
2.975	-7.575	-0.325	96	96	96
2.925	-7.575	-0.325	80	80	80
2.875	-7.575	-0.325	80	80	80
